id_candidat,candidat,code_circo,inscrits,abstentions,votants,blancs,nuls,exprimes,nom,bloc,nb_voix,elu
15015,5,1501,62314,16947,45367,743,510,44114,SABOT,ENS,3377,NON
19013,3,1901,91732,23227,68505,1563,1243,65699,OGUINENA,REC,563,NON
59134,4,5913,86045,34704,51341,1173,392,49776,LACROIX,UG,10913,DESIST
59211,1,5921,81160,30997,50163,884,357,48922,COLPIN,UG,11290,DESIST
21013,3,2101,70495,19250,51245,657,255,50333,ZIVKOVIC,DVG,2232,NON
21016,6,2101,70495,19250,51245,657,255,50333,DUGOURD,LR,6126,NON
21023,3,2102,72011,21398,50613,767,248,49598,BOURGUIGNAT,LR,3982,NON
60062,2,6006,75856,25629,50227,996,352,48879,DE FRESSE DE MONVAL,UG,9999,DESIST
21026,6,2102,72011,21398,50613,767,248,49598,BERTRAND,DSV,231,NON
61018,8,6101,68184,21957,46227,941,417,44869,CHAPELOTTE,ENS,9658,DESIST
21028,8,2102,72011,21398,50613,767,248,49598,GAILLARD,REC,512,NON
21032,2,2103,72426,22065,50361,927,319,49115,MEZUI,DVG,1176,NON
21033,3,2103,72426,22065,50361,927,319,49115,BOURGADEL,LR,3611,NON
61032,2,6103,70653,22150,48503,795,310,47398,HELLOCO,UG,9988,DESIST
62025,5,6202,88596,27528,61068,981,484,59603,COUSIN,UG,11991,DESIST
62051,1,6205,90906,34122,56784,869,351,55564,PONT,ENS,11601,DESIST
21054,4,2105,85576,25043,60533,1464,540,58529,BAUDOT,DVC,233,NON
21055,5,2105,85576,25043,60533,1464,540,58529,CHERONT,DVD,1532,NON
63043,3,6304,101981,29179,72802,1510,813,70479,GOLO,UG,18769,DESIST
64011,1,6401,69447,20039,49408,813,351,48244,LALANNE,DVG,9625,DESIST
22016,6,2201,90639,23382,67257,1142,535,65580,CROGUENNEC,LR,3635,NON
64022,2,6402,84672,22316,62356,1130,508,60718,BRUNEL,UG,16083,DESIST
22018,8,2201,90639,23382,67257,1142,535,65580,MATTASOGLIO,DVC,552,NON
22021,1,2202,104517,26320,78197,958,676,76563,DESBOIS,DVD,5946,NON
22023,3,2202,104517,26320,78197,958,676,76563,MAHEU,REG,859,NON
64052,2,6405,101136,29466,71670,1073,488,70109,LASSERRE,ENS,18667,DESIST
22032,2,2203,89421,23834,65587,795,581,64211,ROUXEL,REG,178,NON
22034,4,2203,89421,23834,65587,795,581,64211,GATIEN,DIV,426,NON
22035,5,2203,89421,23834,65587,795,581,64211,CLEMENT,ENS,9127,NON
22036,6,2203,89421,23834,65587,795,581,64211,TYLI,REG,447,NON
67045,5,6704,99049,29462,69587,902,360,68325,KRATTINGER,UG,14297,DESIST
22043,3,2204,81566,21928,59638,1441,757,57440,LE MEN,REC,854,NON
68052,2,6805,76089,27176,48913,1090,143,47680,EL HAJJAJI,UG,12776,DESIST
68064,4,6806,93861,33895,59966,1139,337,58490,CLAUDEPIERRE,UG,12913,DESIST
23011,1,2301,89980,26423,63557,1468,907,61182,PINSON,REC,493,NON
69091,1,6909,98123,27780,70343,973,274,69096,SOUMIREU-LARTIGUE,UG,16066,DESIST
23014,4,2301,89980,26423,63557,1468,907,61182,VERHEYEN VALADE,DIV,763,NON
23017,7,2301,89980,26423,63557,1468,907,61182,MOREAU,ENS,10670,NON
24012,2,2401,78107,23125,54982,1245,922,52815,DESPORT NAMUR,LR,2789,NON
24013,3,2401,78107,23125,54982,1245,922,52815,COUTOU,REC,572,NON
69107,7,6910,99044,24116,74928,990,298,73640,PERRIN,UG,17412,DESIST
24017,7,2401,78107,23125,54982,1245,922,52815,LAMBERT,DIV,129,NON
24022,2,2402,84286,25227,59059,1134,857,57068,BAYLE,LR,4574,NON
69115,5,6911,98020,27586,70434,1100,403,68931,YOUSFI,UG,15765,DESIST
24031,1,2403,66947,17473,49474,995,898,47581,THOMASSON,LR,3104,NON
72044,4,7204,81439,27296,54143,1247,472,52424,CASENAVE-PR,ENS,13565,DESIST
24041,1,2404,89941,24171,65770,1483,1071,63216,BALLERAND,REC,730,NON
24042,2,2404,89941,24171,65770,1483,1071,63216,PEYRAT,DVC,10521,NON
24044,4,2404,89941,24171,65770,1483,1071,63216,TOURNE,ENS,1904,NON
24045,5,2404,89941,24171,65770,1483,1071,63216,BALLAND,LR,4836,NON
72051,1,7205,87980,28903,59077,1367,497,57213,ROUILLON,UG,15261,DESIST
73014,4,7301,94116,26053,68063,1130,585,66348,GRANATA,UG,15212,DESIST
73027,7,7302,75626,24026,51600,746,385,50469,MARTINOT,UG,11591,DESIST
73031,1,7303,74583,20530,54053,821,355,52877,IBANEZ,UG,11530,DESIST
25015,5,2501,75793,22151,53642,1096,414,52132,MOR,REG,2,NON
73041,1,7304,79612,22994,56618,1148,426,55044,GOMERO,ENS,15256,DESIST
25025,5,2502,78875,21525,57350,858,408,56084,ROY,LR,4215,NON
25033,3,2503,64748,20526,44222,1149,692,42381,KEMPS,DSV,889,NON
74017,7,7401,110684,29789,80895,1570,529,78796,DUVAL,UG,17980,DESIST
74028,8,7402,101693,28636,73057,1219,362,71476,TATU,UG,19215,DESIST
74033,3,7403,89948,27529,62419,1157,326,60936,VEZ,UG,14630,DESIST
25051,1,2505,85263,25970,59293,871,591,57831,LAURENT,DIV,497,NON
74043,3,7404,90925,34056,56869,639,211,56019,LACHENAL,UG,15331,DESIST
25054,4,2505,85263,25970,59293,871,591,57831,CASSEZ,UG,9709,NON
25055,5,2505,85263,25970,59293,871,591,57831,BOILLOT,ENS,7176,NON
26012,2,2601,77635,24587,53048,751,350,51947,PUGEAT,LR,9292,NON
26013,3,2601,77635,24587,53048,751,350,51947,AOUSTET,REC,551,NON
26014,4,2601,77635,24587,53048,751,350,51947,CLAPOT,ENS,8635,NON
74054,4,7405,103704,34132,69572,1183,416,67973,BAUD,UG,15985,DESIST
26022,2,2602,97115,31067,66048,1192,656,64200,OUMEDDOUR,DVD,1795,NON
26025,5,2602,97115,31067,66048,1192,656,64200,GAILLARD,REC,710,NON
74063,3,7406,82158,26733,55425,904,289,54232,ROUBIAN,UG,12039,DESIST
26027,7,2602,97115,31067,66048,1192,656,64200,LAGIER,LR,6684,NON
26031,1,2603,110847,27829,83018,1566,803,80649,PICARD,LR,6855,NON
26034,4,2603,110847,27829,83018,1566,803,80649,SIMONCINI,REC,853,NON
75025,5,7502,74579,17671,56908,337,153,56418,LE GENDRE,DVC,11071,DESIST
26041,1,2604,100702,29765,70937,1024,539,69374,BERMOND,DSV,798,NON
75043,3,7504,73204,19833,53371,313,153,52905,FOUDRINIER,UG,9474,DESIST
26045,5,2604,100702,29765,70937,1024,539,69374,GAFA,ENS,5762,NON
26047,7,2604,100702,29765,70937,1024,539,69374,REYBERT,REC,702,NON
27011,1,2701,87391,30142,57249,1205,488,55556,THALMANN,REC,866,NON
27021,1,2702,79112,25043,54069,1097,338,52634,GODARD,DVC,242,NON
27024,4,2702,79112,25043,54069,1097,338,52634,COLLIN,ENS,9225,NON
27025,5,2702,79112,25043,54069,1097,338,52634,BAUDE,DVD,1658,NON
27026,6,2702,79112,25043,54069,1097,338,52634,AUGER,DVD,6202,NON
27028,8,2702,79112,25043,54069,1097,338,52634,BRLY,REC,558,NON
27031,1,2703,85635,26772,58863,1159,396,57308,DARIC,REC,691,NON
27034,4,2703,85635,26772,58863,1159,396,57308,ELEXHAUSER,DVC,6259,NON
27036,6,2703,85635,26772,58863,1159,396,57308,TURPIN,UG,9146,NON
27041,1,2704,93502,30390,63112,1034,383,61695,BLONDEL,REC,536,NON
77061,1,7706,82904,29994,52910,1116,346,51448,SARAZIN,DVD,13739,DESIST
27045,5,2704,93502,30390,63112,1034,383,61695,TERLEZ,ENS,10774,NON
27046,6,2704,93502,30390,63112,1034,383,61695,ISTIN,DVC,2861,NON
27051,1,2705,89812,29619,60193,1042,378,58773,BEAUJOUAN,DIV,517,NON
77097,7,7709,87735,30745,56990,980,283,55727,PEYRON,ENS,12023,DESIST
27055,5,2705,89812,29619,60193,1042,378,58773,MAZURE,DVD,911,NON
27056,6,2705,89812,29619,60193,1042,378,58773,PRVOTEAU DU CLARY,DVD,2,NON
27058,8,2705,89812,29619,60193,1042,378,58773,DAVERTON,LR,3233,NON
78024,4,7802,86979,21738,65241,701,275,64265,CARRIVE-BDOUANI,UG,16893,DESIST
28015,5,2801,91565,29049,62516,1035,350,61131,DELAUNEY,REC,698,NON
28016,6,2801,91565,29049,62516,1035,350,61131,VERGNE,LR,4388,NON
28021,1,2802,75563,27860,47703,723,257,46723,ROG,REC,477,NON
28022,2,2802,75563,27860,47703,723,257,46723,MAZY,ENS,3381,NON
78036,6,7803,83521,22466,61055,592,242,60221,CIANO,UG,12557,DESIST
76042,2,7604,86287,31630,54657,1146,420,53091,BONNATERRE,ENS,13120,DESIST
76053,3,7605,94874,29562,65312,1156,367,63789,DELALANDRE,ENS,14259,DESIST
28034,4,2803,71148,24429,46719,1120,376,45223,LAQUA,REC,751,NON
28035,5,2803,71148,24429,46719,1120,376,45223,MARTIAL,LR,5748,NON
81031,1,8103,104780,29057,75723,1794,959,72970,LASSALLE,UG,18525,DESIST
28043,3,2804,67351,22555,44796,823,275,43698,BOÓNS,UG,6243,NON
28045,5,2804,67351,22555,44796,823,275,43698,LHOPITEAU,REC,817,NON
29013,3,2901,92336,22747,69589,1156,495,67938,HERMAN,REC,620,NON
29015,5,2901,92336,22747,69589,1156,495,67938,LE GRAND,LR,5652,NON
83015,5,8301,71099,24452,46647,869,286,45492,HABOUZIT,UG,10182,DESIST
29021,1,2902,78166,23609,54557,1075,56,53426,BRHIER,ENS,9105,NON
84024,4,8402,86479,26889,59590,1081,482,58027,VIALA,ENS,11260,DESIST
29024,4,2902,78166,23609,54557,1075,56,53426,HOUARD,LR,1444,NON
29025,5,2902,78166,23609,54557,1075,56,53426,ROUSSEAU,REC,373,NON
84053,3,8405,84946,26656,58290,1163,683,56444,MORENAS,ENS,11454,DESIST
85011,1,8501,120711,36734,83977,1879,947,81151,ETONNO,UG,18929,DESIST
29031,1,2903,93853,24830,69023,1505,358,67160,COLINET,DIV,293,NON
85021,1,8502,114084,33474,80610,1703,792,78115,HELARY,UG,18234,DESIST
29036,6,2903,93853,24830,69023,1505,358,67160,PERROT,REC,427,NON
29037,7,2903,93853,24830,69023,1505,358,67160,THOMAS,DSV,1050,NON
29038,8,2903,93853,24830,69023,1505,358,67160,FAVE,REG,1808,NON
85055,5,8505,84008,26026,57982,1061,651,56270,FOURAGE,UG,11321,DESIST
29043,3,2904,84364,22356,62008,963,365,60680,LE BRUN,DVD,6697,NON
29051,1,2905,98751,26027,72724,1119,437,71168,BRIANT,LR,7943,NON
29052,2,2905,98751,26027,72724,1119,437,71168,MARTIN,DSV,641,NON
29055,5,2905,98751,26027,72724,1119,437,71168,BERROU,REG,1807,NON
29056,6,2905,98751,26027,72724,1119,437,71168,LERESTIF,DVC,402,NON
87024,4,8702,98338,25675,72663,1875,1502,69286,TAYOT,ENS,16937,DESIST
29063,3,2906,91580,24649,66931,1294,521,65116,CARAYON,REC,637,NON
89027,7,8902,72260,23423,48837,1015,649,47173,VEYSSIERE,UG,9197,DESIST
90015,5,9001,47553,14784,32769,479,276,32014,BELORGEY,UG,7233,DESIST
29067,7,2906,91580,24649,66931,1294,521,65116,PERENNEC,DVG,808,NON
29073,3,2907,83701,21122,62579,1032,521,61026,RAHER,LR,4470,NON
29074,4,2907,83701,21122,62579,1032,521,61026,MALET,REG,1135,NON
29075,5,2907,83701,21122,62579,1032,521,61026,TANGUY,DVC,861,NON
91025,5,9102,92918,30085,62833,1276,493,61064,SIFER,ENS,13490,DESIST
91032,2,9103,99134,29864,69270,1293,451,67526,IZARD,ENS,20189,DESIST
91044,4,9104,99613,29316,70297,1656,493,68148,DEME,UG,21010,DESIST
2A012,2,2A01,52490,18651,33839,365,215,33259,LUCIANI,REG,1202,NON
2A014,4,2A01,52490,18651,33839,365,215,33259,LUCIANI,REG,1078,NON
2A015,5,2A01,52490,18651,33839,365,215,33259,COLONNA,REG,5601,NON
2A016,6,2A01,52490,18651,33839,365,215,33259,DOMINICI,REG,1533,NON
91094,4,9109,79787,27115,52672,1057,319,51296,GUVENOUX,ENS,13908,DESIST
2A023,3,2A02,62495,22874,39621,469,345,38807,CHIOCCA,REG,1055,NON
2A024,4,2A02,62495,22874,39621,469,345,38807,CUCCHI,REG,2548,NON
2A026,6,2A02,62495,22874,39621,469,345,38807,BOZZI,DVD,6538,NON
2B011,1,2B01,62114,23561,38553,499,364,37690,MORGANTI,DVC,5436,NON
2B013,3,2B01,62114,23561,38553,499,364,37690,LUCCIARDI,REG,1471,NON
95036,6,9503,96306,31175,65131,930,374,63827,RILHAC,ENS,15013,DESIST
2B015,5,2B01,62114,23561,38553,499,364,37690,FERNANDEZ,DSV,393,NON
2B016,6,2B01,62114,23561,38553,499,364,37690,PAOLI,DVC,2045,NON
2B017,7,2B01,62114,23561,38553,499,364,37690,LAMBERTI,REC,370,NON
2B019,9,2B01,62114,23561,38553,499,364,37690,BATTINI,REG,1603,NON
95077,7,9507,68539,23262,45277,712,294,44271,DA SILVA,ENS,10241,DESIST
2B021,1,2B02,67927,22746,45181,440,393,44348,BARONNE MARIE-LOUISE MARIANI,DIV,50,NON
973023,3,97302,49655,35293,14362,296,270,13796,CHARLES,DVC,3516,DESIST
2B025,5,2B02,67927,22746,45181,440,393,44348,GIACOMI,REG,0,NON
2B027,7,2B02,67927,22746,45181,440,393,44348,CARLI,REG,2277,NON
2B028,8,2B02,67927,22746,45181,440,393,44348,SANCHEZ,VEC,2668,NON
30011,1,3001,90362,32430,57932,870,364,56698,BOURGHOL,LR,3076,NON
77028,8,7702,80444,25288,55156,926,358,53872,BENAISSA WATBOT,UG,12765,DESIST
30022,2,3002,96319,28962,67357,974,455,65928,MEIZONNET,RN,34427,OUI
290210,10,2902,78166,23609,54557,1075,56,53426,KOFFI,RN,55,NON
27033,3,2703,85635,26772,58863,1159,396,57308,HUARD,UG,963,NON
2A013,3,2A01,52490,18651,33839,365,215,33259,LEROY,UG,3125,NON
30024,4,3002,96319,28962,67357,974,455,65928,PELLEGRIN PONSOLE,ENS,9300,NON
30025,5,3002,96319,28962,67357,974,455,65928,GUYOT,UG,15727,NON
30026,6,3002,96319,28962,67357,974,455,65928,BOLLE,LR,4155,NON
30032,2,3003,95926,27885,68041,1279,497,66265,PREVOST,REG,199,NON
30033,3,3003,95926,27885,68041,1279,497,66265,GRAU,LR,5988,NON
30036,6,3003,95926,27885,68041,1279,497,66265,JEAN,DVD,65,NON
30041,1,3004,95047,28841,66206,1231,554,64421,MARTIN,LR,3930,NON
30044,4,3004,95047,28841,66206,1231,554,64421,EL OKKI,ENS,10538,NON
16033,3,1603,90666,27607,63059,1456,1119,60484,FRANCOIS,ENS,14829,DESIST
30052,2,3005,98971,29366,69605,1571,729,67305,BOYER,LR,5399,NON
33081,1,3308,121558,34656,86902,1463,663,84776,FAURE,UG,15849,DESIST
30056,6,3005,98971,29366,69605,1571,729,67305,TRIA,DIV,752,NON
30057,7,3005,98971,29366,69605,1571,729,67305,DAUFÔS-ROUX,ENS,10362,NON
30061,1,3006,85573,28866,56707,796,327,55584,AFFORTIT,REG,1110,NON
30063,3,3006,85573,28866,56707,796,327,55584,STEVANT,LR,3202,NON
53015,5,5301,74167,23384,50783,859,391,49533,SAULNIER,ENS,9957,DESIST
31011,1,3101,85230,24258,60972,1173,522,59277,BOUJAT,DVC,1601,NON
31015,5,3101,85230,24258,60972,1173,522,59277,TROUILLET,REC,1028,NON
72022,2,7202,83764,30121,53643,1510,322,51811,CHEVALLIER,ENS,11962,DESIST
31017,7,3101,85230,24258,60972,1173,522,59277,DE BERRANGER,DIV,574,NON
31021,1,3102,106597,29396,77201,1540,644,75017,LORANS,REC,1366,NON
95041,1,9504,76262,24780,51482,728,262,50492,MEURANT,RN,13238,DESIST
31034,4,3103,81919,19856,62063,815,328,60920,ROBERT,DVG,828,NON
31035,5,3103,81919,19856,62063,815,328,60920,DELMAS,LR,3307,NON
31037,7,3103,81919,19856,62063,815,328,60920,MAURY,DVD,162,NON
31038,8,3103,81919,19856,62063,815,328,60920,SOLERI,REC,683,NON
31039,9,3103,81919,19856,62063,815,328,60920,NMOUTH,REG,29,NON
310311,11,3103,81919,19856,62063,815,328,60920,BOUCHET,DVC,731,NON
31041,1,3104,69960,20810,49150,650,397,48103,DELMAS,DVC,945,NON
31042,2,3104,69960,20810,49150,650,397,48103,LARREGLE,RN,7531,NON
31043,3,3104,69960,20810,49150,650,397,48103,COTTREL,REC,734,NON
31044,4,3104,69960,20810,49150,650,397,48103,PIQUEMAL,UG,25681,OUI
31045,5,3104,69960,20810,49150,650,397,48103,PECH,ENS,12950,NON
31051,1,3105,108786,30528,78258,1933,672,75653,PIUSSAN,REC,1443,NON
31052,2,3105,108786,30528,78258,1933,672,75653,BONNEMAISON,REG,121,NON
31061,1,3106,117374,29722,87652,1621,714,85317,GRARD,REC,1104,NON
31081,1,3108,86096,25122,60974,1320,711,58943,SERRE,DVD,1805,NON
31084,4,3108,86096,25122,60974,1320,711,58943,PERES,REC,728,NON
31086,6,3108,86096,25122,60974,1320,711,58943,LAURENTIES-BARRERE,ENS,9227,NON
31087,7,3108,86096,25122,60974,1320,711,58943,DARROZS,DVC,257,NON
31088,8,3108,86096,25122,60974,1320,711,58943,VIOLA,DSV,746,NON
31091,1,3109,81368,24179,57189,1026,469,55694,FILIPPI,REC,813,NON
31092,2,3109,81368,24179,57189,1026,469,55694,CLINET,DVC,1202,NON
31101,1,3110,105152,23611,81541,1891,636,79014,SOULIER,DVC,728,NON
31103,3,3110,105152,23611,81541,1891,636,79014,BOUZON,DIV,158,NON
31104,4,3110,105152,23611,81541,1891,636,79014,CORSO,DIV,389,NON
31105,5,3110,105152,23611,81541,1891,636,79014,UBEDA,LR,1,NON
31109,9,3110,105152,23611,81541,1891,636,79014,GRESLE,REC,1123,NON
32014,4,3201,73258,19098,54160,1382,769,52009,AYMES,REG,16,NON
32015,5,3201,73258,19098,54160,1382,769,52009,CAZES,REC,587,NON
32018,8,3201,73258,19098,54160,1382,769,52009,LARR,REG,959,NON
32022,2,3202,73646,19322,54324,1082,436,52806,DAVEZAC,REG,1293,NON
32024,4,3202,73646,19322,54324,1082,436,52806,LAZORAT,REG,13,NON
32026,6,3202,73646,19322,54324,1082,436,52806,NETO,LR,7416,NON
32027,7,3202,73646,19322,54324,1082,436,52806,ARNAUDY,REC,679,NON
33012,2,3301,105863,29920,75943,1002,388,74553,POMAREL,DVC,3143,NON
33013,3,3301,105863,29920,75943,1002,388,74553,TOURNAY,REC,1164,NON
33022,2,3302,74146,19734,54412,529,197,53686,ERRERA,LR,3692,NON
33023,3,3302,74146,19734,54412,529,197,53686,FOURNIER,RN,7510,NON
33031,1,3303,91635,28457,63178,1176,463,61539,SAVINO,DVG,305,NON
33034,4,3303,91635,28457,63178,1176,463,61539,GIRAUD-GIRARD,DIV,4,NON
30031,1,3003,95926,27885,68041,1279,497,66265,FOURMI,UG,640,NON
30043,3,3004,95047,28841,66206,1231,554,64421,GARCIA,UG,948,NON
33037,7,3303,91635,28457,63178,1176,463,61539,TOUZANI,DIV,2,NON
33038,8,3303,91635,28457,63178,1176,463,61539,DOUMENGE,REC,679,NON
33041,1,3304,99767,34194,65573,1081,532,63960,MORETTI,ENS,11045,NON
33045,5,3304,99767,34194,65573,1081,532,63960,LAMBERT,LR,4387,NON
33052,2,3305,123063,37023,86040,1641,618,83781,TOUSSAINT,DVD,2218,NON
33054,4,3305,123063,37023,86040,1641,618,83781,SIMIAN,DVC,3041,NON
33064,4,3306,109009,28883,80126,1398,518,78210,BONHOMME,DVC,847,NON
33066,6,3306,109009,28883,80126,1398,518,78210,DESTOUESSE,REC,929,NON
33072,2,3307,80692,22563,58129,832,376,56921,COTTON,DVC,760,NON
33076,6,3307,80692,22563,58129,832,376,56921,DE WITTE,REC,589,NON
33082,2,3308,121558,34656,86902,1463,663,84776,MORIN,LR,8673,NON
33083,3,3308,121558,34656,86902,1463,663,84776,CARIES,REC,1090,NON
33084,4,3308,121558,34656,86902,1463,663,84776,BLUT,DIV,137,NON
33094,4,3309,103847,28885,74962,1885,776,72301,MANTEL,REC,1188,NON
33111,1,3311,99996,32559,67437,1778,804,64855,FONSECA,UG,14287,NON
33112,2,3311,99996,32559,67437,1778,804,64855,DIAZ,RN,34590,OUI
33114,4,3311,99996,32559,67437,1778,804,64855,HAMMERER,ENS,14619,NON
33125,5,3312,89111,24589,64522,1413,580,62529,LANDETE,DVD,2180,NON
34014,4,3401,91368,28757,62611,1024,339,61248,ARGUEL,REC,1104,NON
34015,5,3401,91368,28757,62611,1024,339,61248,CHAVEROCHE,LR,2626,NON
34017,7,3401,91368,28757,62611,1024,339,61248,LVY,DVD,1479,NON
34021,1,3402,67226,23960,43266,547,282,42437,LEBOON,DIV,19,NON
34022,2,3402,67226,23960,43266,547,282,42437,LE STUM,ENS,7230,NON
34025,5,3402,67226,23960,43266,547,282,42437,OZIOL,UG,24707,OUI
34026,6,3402,67226,23960,43266,547,282,42437,HOUE,LR,1821,NON
34027,7,3402,67226,23960,43266,547,282,42437,MANGANO,RN,7202,NON
34035,5,3403,94056,24655,69401,1164,482,67755,SEGURA,REC,793,NON
34044,4,3404,120416,32147,88269,2111,804,85354,SIMON,REC,1822,NON
34051,1,3405,100010,30432,69578,1736,776,67066,GROUSSARD,DIV,1121,NON
34052,2,3405,100010,30432,69578,1736,776,67066,BOURRIE,REC,1346,NON
34053,3,3405,100010,30432,69578,1736,776,67066,HUPP,ENS,9369,NON
34062,2,3406,94941,31359,63582,941,363,62278,DAUD-ALLAOUI,ENS,6149,NON
34071,1,3407,110462,35529,74933,1485,873,72575,GIZARDIN,ENS,15618,NON
34072,2,3407,110462,35529,74933,1485,873,72575,LOPEZ-LIGUORI,RN,37495,OUI
34074,4,3407,110462,35529,74933,1485,873,72575,BLASCO,UG,18415,NON
34083,3,3408,95644,29580,66064,1112,571,64381,AUTIER,ENS,10854,NON
34085,5,3408,95644,29580,66064,1112,571,64381,DUBUS,DVD,4083,NON
34091,1,3409,90642,29271,61371,1124,581,59666,BOCCADIFUOCO,DVD,584,NON
34092,2,3409,90642,29271,61371,1124,581,59666,VISTE,DVD,899,NON
34095,5,3409,90642,29271,61371,1124,581,59666,LALY,DVD,82,NON
34096,6,3409,90642,29271,61371,1124,581,59666,BORT,REC,1481,NON
34098,8,3409,90642,29271,61371,1124,581,59666,BELIN,DVD,2046,NON
35012,2,3501,94338,25504,68834,1089,458,67287,VASQUEZ,DVG,347,NON
35013,3,3501,94338,25504,68834,1089,458,67287,LE GALL,LR,3372,NON
35014,4,3501,94338,25504,68834,1089,458,67287,MATHIEU,DVG,8,NON
35018,8,3501,94338,25504,68834,1089,458,67287,GIRARD,REG,887,NON
35022,2,3502,99900,23110,76790,1022,450,75318,DECOURCELLE,LR,5218,NON
35035,5,3503,93374,24526,68848,1162,646,67040,GUIHARD,REG,1132,NON
35036,6,3503,93374,24526,68848,1162,646,67040,ROULET,DVD,1688,NON
35041,1,3504,97688,26760,70928,1420,543,68965,HUBERT,DSV,985,NON
35045,5,3504,97688,26760,70928,1420,543,68965,GILBERT,LR,6103,NON
35064,4,3506,90648,24462,66186,1141,536,64509,DE STAÓRCK,DVG,131,NON
35066,6,3506,90648,24462,66186,1141,536,64509,THEVENET,DVC,402,NON
35073,3,3507,106649,30003,76646,1095,437,75114,FICHET,DVC,3665,NON
33036,6,3303,91635,28457,63178,1176,463,61539,GULDNER,UG,572,NON
35082,2,3508,91957,22703,69254,717,354,68183,BOULOUX,UG,36029,OUI
35083,3,3508,91957,22703,69254,717,354,68183,GARGAM,LR,3390,NON
35084,4,3508,91957,22703,69254,717,354,68183,LUCCO,RN,9820,NON
35085,5,3508,91957,22703,69254,717,354,68183,MAUZE,ENS,17517,NON
35086,6,3508,91957,22703,69254,717,354,68183,EGRON,REG,768,NON
36013,3,3601,77075,26156,50919,1132,646,49141,TRUSCH,REC,716,NON
36021,1,3602,87371,26395,60976,1400,814,58762,SCHWARZ,DIV,836,NON
37012,2,3701,71964,24259,47705,565,254,46886,GARBAY,RN,8870,NON
37013,3,3701,71964,24259,47705,565,254,46886,OSSART,REC,496,NON
37015,5,3701,71964,24259,47705,565,254,46886,DAYAN,DVG,1690,NON
37017,7,3701,71964,24259,47705,565,254,46886,JANER,LR,2774,NON
37024,4,3702,93120,27451,65669,1302,530,63837,SAINTIGNAN,REC,688,NON
37026,6,3702,93120,27451,65669,1302,530,63837,MAINTIER,LR,4123,NON
37034,4,3703,99411,29596,69815,1633,729,67453,BOURIN,REC,1003,NON
37036,6,3703,99411,29596,69815,1633,729,67453,BRIMOU,DIV,1004,NON
37043,3,3704,92734,29246,63488,1145,531,61812,LAGRE,LR,5287,NON
37051,1,3705,87677,26115,61562,1165,483,59914,BILLON,REC,809,NON
37052,2,3705,87677,26115,61562,1165,483,59914,BALES,LR,6805,NON
38011,1,3801,83879,20247,63632,675,237,62720,BRANGER,LR,4379,NON
38024,4,3802,79215,25415,53800,898,295,52607,LAFEUILLE,REC,540,NON
38026,6,3802,79215,25415,53800,898,295,52607,DE CARVALHO,LR,3064,NON
38032,2,3803,57458,17232,40226,446,250,39530,GEMMANI,DVG,3059,NON
38038,8,3803,57458,17232,40226,446,250,39530,BOUBEKER,DVG,289,NON
38039,9,3803,57458,17232,40226,446,250,39530,FASSION,REC,251,NON
380312,12,3803,57458,17232,40226,446,250,39530,GENEVOIS,LR,1103,NON
38041,1,3804,92601,26385,66216,1100,329,64787,BABUT,REC,838,NON
38043,3,3804,92601,26385,66216,1100,329,64787,DE CARO,ENS,7751,NON
38045,5,3804,92601,26385,66216,1100,329,64787,VEYRET,LR,7219,NON
38052,2,3805,106920,28359,78561,1296,402,76863,ESCARON,DVC,7250,NON
38055,5,3805,106920,28359,78561,1296,402,76863,GARRIGOS,DSV,791,NON
38056,6,3805,106920,28359,78561,1296,402,76863,LACROUTS,REC,619,NON
38061,1,3806,91054,28202,62852,1201,316,61335,MOTIN,ENS,10712,NON
38064,4,3806,91054,28202,62852,1201,316,61335,POURTIER,LR,7816,NON
38073,3,3807,97000,27807,69193,1033,387,67773,CHESSER,ENS,6507,NON
38085,5,3808,82842,24248,58594,1026,336,57232,GALVES,DIV,91,NON
38086,6,3808,82842,24248,58594,1026,336,57232,LASSALLE,LR,7923,NON
38092,2,3809,101320,28739,72581,1447,309,70825,BARADEL,LR,5468,NON
38095,5,3809,101320,28739,72581,1447,309,70825,VERO,REC,397,NON
38097,7,3809,101320,28739,72581,1447,309,70825,RADLO,DIV,124,NON
38104,4,3810,99395,31677,67718,1149,383,66186,LEPRETRE,LR,5318,NON
39021,1,3902,55723,17006,38717,766,356,37595,BIGOT,REC,390,NON
39024,4,3902,55723,17006,38717,766,356,37595,LANCON,DSV,694,NON
40011,1,4001,109697,31682,78015,1714,725,75576,JARREAU,DVC,720,NON
40015,5,4001,109697,31682,78015,1714,725,75576,AMESSAN,DVC,4,NON
40016,6,4001,109697,31682,78015,1714,725,75576,CHRIT,LR,3343,NON
40017,7,4001,109697,31682,78015,1714,725,75576,HENAFF,REC,700,NON
